TS,Q_Algemesi_Caudal_Deposito_La_Ribera,AlgemesiValPresionRed1,AlgemesiValCaudalSuma,AlgemesiValCaudalSuma_m3h_Formula,Algemesí_caudal_entrada_deposito_suma_ERCRibera_Pozos_m3h_Formula,Algemesi_Nivel_Deposito_La_Ribera,00_F_ALGEMESI_DE_PUEBLO_NIVEL,00_F_ALGEMESI_DE_PUEBLO_PORCENTAJE,V_DISPONIBLE_DEP_ALGEMESI_m3_Formula,HORAS_AUTONOMIA_DEPOSITO_m3_Formula,AlgemesiValCloro,00_F_ALGEMESI_DE_PUEBLO_CLORO,AlgemesiValNivelPozo1,AlgemesiValNivel_ZPozo1,00_F_ALGEMESI_SD_1_NIVEL,Q_AlgemesiValCaudalPozo1,00_F_ALGEMESI_SD_1_CAUDAL,AlgemesiValIntensidadPozo1,AlgemesiValVelocidadPozo1,Algemesi_Val_Velocidad_Pozo_1_Hz_Formula,AlgemesiStPozo1Marcha,Algemesi_St_Pozo1_Marcha_Formula,AlgemesiValNivelPozo2,00_F_ALGEMESI_SD_2_NIVEL,Agua_sobre_bomba_AlgemesiValNivel_ZPozo2_m_Formula,Q_AlgemesiValCaudalPozo2,00_F_ALGEMESI_SD_2_CAUDAL,AlgemesiValIntensidadPozo2,AlgemesiValVelocidadPozo2,AlgemesiValVelocidadPozo2_hz_formula,AlgemesiStPozo2Marcha,Algemesi_ST_Pozo2_Marcha_Formula,00_F_ALGEMESI_SD_2_PRESION,RebombeoStBomba1Marcha,Rebombeo_ST_Bomba1_Marcha_Formula,RebombeoValIntensidadVariador1,RebombeoValVelocidadVariador1,Rebombeo_Val_Velocidad_Variador1_Hz_Formula,RebombeoStBomba2Marcha,Rebombeo_St_Bomba2_Marcha_Formula,ALGEMESI_ITEMS_POZO_ARE_Tension_L1_L2,ALGEMESI_ITEMS_POZO_ARE_Tension_L2_L3,ALGEMESI_ITEMS_POZO_ARE_Tension_L3_L1,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L1,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L2,ALGEMESI_ITEMS_POZO_ARE_Intensidad_L3,ALGEMESI_ITEMS_POZO_ARE_Potencia_activa_total,00_F_ALGEMESI_SD_2_POTENCIA,ALGEMESI_ITEMS_POZO_ARE_Frecuencia,ALGEMESI_ITEMS_POZO_ARE_Factor_de_potencia_total,RebombeoValIntensidadVariador2,RebombeoValVelocidadVariador2,RebombeoValVelocidadVariador2_Hz_formula,RebombeoStBomba3Marcha,Rebombeo_St_Bomba3_Marcha_Formula,RebombeoValIntensidadArrancador4,RebombeoValIntensidadArrancador3,RebombeoStBomba4Marcha,Rebombeo_St_Bomba4_Marcha_Formula,P_RebombeoValPresionRedTrabajo,00_F_ALGEMESI_SB_PUEBLO_PRESION,Q_RebombeoValCaudalBombeoRed,00_F_ALGEMESI_SB_PUEBLO_CAUDAL,Q_RebombeoValCaudalAguaTratada,RebomeboValCaudalAguaTratada_m3h_Formula,AlgemesiValTensionL1_L2,AlgemesiValTensionL2_L3,AlgemesiValTensionL3_L1,AlgemesiValCorrienteL1,AlgemesiValCorrienteL2,AlgemesiValCorrienteL3,AlgemesiValPotenciaActivaTotal,AlgemesiValFactorPotenciaTotal,RebombeoTotal_horasfunc_bomba2,RebombeoTotal_horasfunc_bomba1,Algemesi_horas_Pozo1_Formula,Algemesi_horas_Pozo2_Formula,AlgemesiTotalHorasMarchaPozo2,AlgemesiTotalHorasMarchaPozo1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Factor_de_potencia_total,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Factor_de_potencia_total_porcentaje_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Frecuencia,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Intensidad_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L1_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L2_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_Activa_L3_kW_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_activa_total,00_F_ALGEMESI_SB_PUEBLO_POTENCIA,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_reactiva_total,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Potencia_reactiva_total_kVAr_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L1_L2,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L2_L3,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Tension_L3_L1,ALGEMESI_ITEMS_ALGEMESI_ANALIZADOR_RED_GRUPO_PRESION_Totalizador_Energía_Activa,ALGEMESI_ITEMS_Comunicacion_OPC_PLC_ALGEMESI_POZO,Driver_OPCServerConnectionStatus,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_CAUDAL_SALIDA_CONTADOR_BYPASS_SAR,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_CAUDAL_SALIDA_CONTADOR_BYPASS_SAR_m3h_Formula,ALGEMESI_ITEMS_ALGEMESI_ANALOGICAS_PRESION_IMPULSION,RebombeoValPosicionValvulaRibera,Rebombeo_Val_Caudal_Agua_Ribera_m3h_Formula
2019-06-03 23:15:00,1756.666667,0,3374,202.44,307.84,177,1.77,39.86486486,1440.18,4.8006,0.75999999,0.75999999,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3375.666667,202.54,50,92,46,-1,1,6.133333206,-1,1,27.66666667,98,49,0,0,404.5679728,406.4568888,405.9244486,26.30021159,34.80342102,36.28046926,15308.96257,15.30896257,50.00355403,0.671088537,0,0,0,0,0,-107,-107,0,0,30.96666654,30.96666654,2735.333333,164.12,3384,203.04,407.3999939,408.2666626,408.200002,66.10000102,70.23333232,71.46666718,39.73333359,0.810000002,0,-3,0,0.016666667,24886.40039,9315.299805,0.834994018,83.49940181,50.00133514,24.17231687,25.03422737,26.61066691,4637.827148,4.637827148,4903.428874,4.903428874,5294.887207,5.294887207,14836.55957,14.83655957,3565.584635,3.565584635,404.7109273,406.4185791,405.7884318,233.8488668,-1,1,52,3.12,31.59842745,26,105.4
2019-06-03 23:30:00,1754.666667,0,3359.333333,201.56,306.84,180,1.8,40.54054054,1474.2,4.914,0.75333333,0.75333333,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3371.333333,202.28,50,92,46,-1,1,6.133333206,-1,1,26.66666667,97.66666667,48.83333333,0,0,405.807251,407.7821757,407.3522441,26.20653407,34.60225677,36.3099645,15309.77734,15.30977734,50.02223333,0.670753022,0,0,0,0,0,-107,-107,0,0,31.13333321,31.13333321,2598,155.88,3384,203.04,408.5666707,409.2666728,409.200002,66,69.90000153,69.76666768,39.33333333,0.806666672,0,-3,0,0.016666667,24886.66732,9315.299805,0.822460194,82.24601944,50.01786677,22.70784887,23.46788534,23.62006569,4319.184733,4.319184733,4568.142578,4.568142578,4605.33724,4.60533724,13493.79753,13.49379753,3140.691243,3.140691243,405.9865519,407.9284159,407.341095,234.6287282,-1,1,50,3,31.84075991,26,105.28
2019-06-03 23:45:00,1804.666667,0,3364.333333,201.86,310.14,183.6666667,1.836666667,41.36636637,1515.78,5.0526,0.75,0.75,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3362,201.72,50,92,46,-1,1,6.133333365,-1,1,25.33333333,97.33333333,48.66666667,0,0,406.2607218,407.9896444,407.6107992,26.21737671,34.54362106,36.03074265,15341.36947,15.34136947,50.01650874,0.67391936,0,0,0,0,0,-107,-107,0,0,30.96666654,30.96666654,2189.333333,131.36,3394,203.64,408.6333313,409.299998,409.2666626,62.79999924,66.33333079,67.19999949,37.33333333,0.806666672,0,-3,0,0.016666667,24886.90039,9315.299805,0.816254795,81.62547946,50.01740265,21.11169688,21.7929484,22.66524251,3953.354329,3.953354329,4216.743571,4.216743571,4416.981608,4.416981608,12587.6097,12.5876097,3059.660726,3.059660726,406.4172363,408.1224772,407.582784,234.7990367,-1,1,50,3,32.15060806,26,108.28
2019-06-04 00:00:00,1823,0,3371.333333,202.28,311.66,187.3333333,1.873333333,42.19219219,1557.36,5.1912,0.74666667,0.74666667,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3361.666667,201.7,50,92,46,-1,1,6.066666603,-1,1,26.33333333,97,48.5,0,0,403.7263692,405.5541077,405.0570475,26.17631213,34.83484141,36.27351379,15357.08138,15.35708138,49.92056656,0.67534103,0,0,0,0,0,-107,-107,0,0,30.93333308,30.93333308,2573.333333,154.4,3357.666667,201.46,406.5666707,407.299998,407.1999919,64.36666616,68.33333333,68.99999746,38.26666641,0.806666672,0,-3,0,0.016666667,24887.16732,9315.299805,0.821876645,82.18766451,49.92052205,22.22986794,23.03625806,23.33875656,4196.448079,4.196448079,4459.178711,4.459178711,4526.876302,4.526876302,13168.73372,13.16873372,3127.483561,3.127483561,403.9177856,405.5968323,405.0841268,233.4184418,-1,1,54,3.24,32.43393071,26,109.38
2019-06-04 00:15:00,1845.333333,0,3358,201.48,312.2,191,1.91,43.01801802,1598.94,5.3298,0.733333349,0.733333349,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3358.666667,201.52,50,92,46,-1,1,6.066666603,-1,1,25.66666667,97,48.5,0,0,403.7171122,405.941508,405.1203918,26.23320071,35.04193624,36.31892522,15369.79753,15.36979753,50.00819778,0.67347155,0,0,0,0,0,-107,-107,0,0,30.79999987,30.79999987,2336,140.16,3375.666667,202.54,406.200002,407.1000061,406.9666646,62.19999949,66.80000051,65.29999797,36.43333308,0.800000012,0,-3,0,0.016666667,24887.4668,9315.299805,0.81202968,81.20296796,50.00537745,21.22110303,22.15752411,22.74451256,3921.257406,3.921257406,4263.19043,4.26319043,4405.78068,4.40578068,12563.74447,12.56374447,3031.202799,3.031202799,403.9113871,406.0039469,405.1017354,233.3085785,-1,1,54,3.24,32.45081075,26,110.72
2019-06-04 00:30:00,1899.333333,0,3366,201.96,315.92,195.6666667,1.956666667,44.06906907,1651.86,5.5062,0.736666679,0.736666679,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3365,201.9,50,92,46,-1,1,6.166666508,-1,1,22,91,45.5,0,0,404.0342102,405.8375956,405.5056152,26.30157725,34.78917058,36.59686406,15354.0638,15.3540638,49.99551773,0.671843112,0,0,0,0,0,-107,-107,0,0,26.96666654,26.96666654,1672.666667,100.36,3368.333333,202.1,406.299998,407.1666667,407,55.80000051,61.13333384,61.86666489,33.0333341,0.786666671,0,-3,0,0.016666667,24887.73372,9315.299805,0.761192083,76.11920834,49.99697622,15.19968669,17.00416692,17.69761721,2568.065267,2.568065267,3032.020426,3.032020426,3289.150228,3.289150228,8906.253906,8.906253906,2278.398438,2.278398438,404.2668762,406.0431112,405.553894,233.6443125,-1,1,60,3.6,29.50786082,26,113.96
2019-06-04 00:45:00,1904.666667,0,3372.333333,202.34,316.62,199.6666667,1.996666667,44.96996997,1697.22,5.6574,0.736666679,0.736666679,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3373,202.38,50,92,46,-1,1,6.099999905,-1,1,22.33333333,91,45.5,0,0,405.0414836,407.0802511,406.7474772,26.04023234,34.60480754,36.72654215,15388.30339,15.38830339,49.98508835,0.673578203,0,0,0,0,0,-107,-107,0,0,26.89999962,26.89999962,1815.333333,108.92,3379.333333,202.76,407.5666707,408.4666748,408.4666748,56.73333359,61.76666641,61.16666667,33.26666514,0.786666671,0,-3,0,0.016666667,24887.9668,9315.299805,0.759230216,75.92302163,49.98585637,15.8118372,17.31938235,16.82215818,2731.861491,2.731861491,3119.550781,3.119550781,3039.727865,3.039727865,8913.382813,8.913382813,2130.988607,2.130988607,405.2665507,407.3463542,406.7540487,234.2161764,-1,1,62,3.72,29.56332016,26,114.28
2019-06-04 01:00:00,1779.333333,0,3371.666667,202.3,309.06,204.6666667,2.046666667,46.0960961,1753.92,5.8464,0.74000001,0.74000001,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3367.666667,202.06,50,92,46,-1,1,6.099999905,-1,1,22,91,45.5,0,0,404.949056,406.9777934,406.5378825,26.06121763,34.66672643,36.59010951,15381.45052,15.38145052,49.974322,0.673861206,0,0,0,0,0,-107,-107,0,0,27.09999975,27.09999975,1545,92.7,3386.666667,203.2,407.6666667,408.5,408.5,55.76666641,60.66666667,60.66666794,32.70000076,0.783333321,0,-3,0,0.016666667,24888.23372,9315.299805,0.753957649,75.39576491,49.97316615,15.32500617,17.09749858,16.73704338,2621.979411,2.621979411,3056.142741,3.056142741,3018.977132,3.018977132,8700.53776,8.70053776,2125.460938,2.125460938,405.1719157,407.2169088,406.6194865,234.1423747,-1,1,52,3.12,28.37818336,26,106.76
2019-06-04 01:15:00,1709.666667,0,3374,202.44,305.02,209.3333333,2.093333333,47.14714715,1806.84,6.0228,0.733333349,0.733333349,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3366,201.96,50,92,46,-1,1,6.099999905,-1,1,22,91,45.5,0,0,405.5817362,407.5259908,407.1584981,26.08930651,34.60584895,36.37889226,15383.76172,15.38376172,49.992541,0.674674392,0,0,0,0,0,-107,-107,0,0,27,27,1475.666667,88.54,3364.666667,201.88,408.299998,409.1333313,409.1333313,55.76666641,60.90000025,61.5333341,33.13333257,0.786666671,0,-3,0,0.016666667,24888.40039,9315.299805,0.762445271,76.2445271,49.99245326,15.20986462,16.90131378,17.6341025,2603.31958,2.60331958,3024.525553,3.024525553,3297.945638,3.297945638,8940.772786,8.940772786,2296.009115,2.296009115,405.7662048,407.6992188,407.1724345,234.5045675,-1,1,48,2.88,27.93330383,26,102.58
2019-06-04 01:30:00,1701.666667,0,3361,201.66,303.76,213.6666667,2.136666667,48.12312312,1855.98,6.1866,0.733333349,0.733333349,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3369,202.14,50,92,46,-1,1,5.966666698,-1,1,22,90.33333333,45.16666667,0,0,406.1185303,407.8483988,407.6695048,26.11900457,34.56745783,36.39767965,15359.71777,15.35971777,49.99739838,0.672815601,0,0,0,0,0,-107,-107,0,0,26.96666654,26.96666654,1464,87.84,3378,202.68,408.7666626,409.5333354,409.5666707,55.80000051,60.93333308,61.40000153,33.06666692,0.783333321,0,-3,0,0.016666667,24888.73372,9315.299805,0.744663894,74.46638942,49.99754969,14.93934886,16.57221286,15.87708505,2530.665527,2.530665527,2960.214762,2.960214762,2827.609945,2.827609945,8279.073242,8.279073242,1981.878743,1.981878743,406.4338582,408.1058044,407.8060201,234.9263662,-1,1,50,3,27.84047063,26,102.1
2019-06-04 01:45:00,1722,0,3362.666667,201.76,305.08,218.3333333,2.183333333,49.17417417,1908.9,6.363,0.74666667,0.74666667,26.4666659,-26.4666659,6.433334096,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3355.333333,201.32,50,92,46,-1,1,6.166666508,-1,1,22,90.66666667,45.33333333,0,0,405.9492798,407.8941956,407.6705119,26.1350797,34.43407949,36.43293254,15363.73079,15.36373079,50.00669479,0.673620045,0,0,0,0,0,-107,-107,0,0,26.96666654,26.96666654,1443,86.58,3389,203.34,408.700002,409.5333354,409.5666707,55.69999949,60.43333308,60.23333359,32.66666667,0.783333321,0,-3,0,0.016666667,24888.9668,9315.299805,0.760891775,76.08917753,50.00612895,15.45966721,16.81929906,17.57102076,2666.025146,2.666025146,3017.666016,3.017666016,3253.104248,3.253104248,8919.121745,8.919121745,2275.053914,2.275053914,406.2179769,408.0200602,407.7323812,234.879247,-1,1,50,3,27.94053841,26,103.32
2019-06-04 02:00:00,1726,0,3374,202.44,306,223.3333333,2.233333333,50.3003003,1965.6,6.552,0.74666667,0.74666667,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3372.333333,202.34,50,92,46,-1,1,6.066666603,-1,1,22.33333333,90.33333333,45.16666667,0,0,405.7169698,407.710378,407.4863078,26.14994431,34.47782389,36.31964111,15366.18815,15.36618815,49.98507055,0.674444278,0,0,0,0,0,-107,-107,0,0,26.86666616,26.86666616,1653.333333,99.2,3391.333333,203.48,408.299998,409.1333415,409.1666667,55.90000025,60.63333384,61.33333206,33.10000102,0.786666671,0,-3,0,0.016666667,24889.23372,9315.299805,0.755256891,75.52568913,49.98723475,14.75067902,16.40679423,17.10238552,2525.058268,2.525058268,2912.861491,2.912861491,3154.284098,3.154284098,8579.844401,8.579844401,2173.538127,2.173538127,406.4588318,407.84493,407.5599365,234.7889252,-1,1,52,3.12,27.95621173,26,103.56
2019-06-04 02:15:00,1726.666667,0,3373.666667,202.42,306.02,228,2.28,51.35135135,2018.52,6.7284,0.74000001,0.74000001,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3368,202.08,50,92,46,-1,1,6.133333365,-1,1,22,90,45,0,0,406.8643799,408.7667745,408.6407674,25.96722158,34.47564061,36.29109192,15391.25195,15.39125195,50.0067838,0.675183674,0,0,0,0,0,-107,-107,0,0,26.93333308,26.93333308,1336.666667,80.2,3400,204,409.5,410.3333333,410.4000041,54.59999975,59.56666692,59.06666692,32.13333257,0.779999971,0,-3,0,0.016666667,24889.4668,9315.299805,0.745434622,74.5434622,50.00681814,14.68642012,16.25414785,15.86196518,2497.344076,2.497344076,2897.637695,2.897637695,2837.314535,2.837314535,8199.027995,8.199027995,1985.45048,1.98545048,407.3507487,408.8218587,408.7947998,235.4869741,-1,1,52,3.12,28.02011045,26,103.6
2019-06-04 02:30:00,1773,0,3369,202.14,308.52,233,2.33,52.47747748,2075.22,6.9174,0.75,0.75,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3362,201.72,50,92,46,-1,1,6.099999905,-1,1,22,90,45,0,0,407.26238,409.0605164,408.9877625,26.18136597,34.335289,36.35468801,15387.23535,15.38723535,49.97715886,0.673484325,0,0,0,0,0,-107,-107,0,0,26.89999962,26.89999962,1508.333333,90.5,3392.666667,203.56,410.2000122,411,411.1000061,55,59.90000153,59.40000153,32.40000153,0.779999971,0,-3,0,0.016666667,24889.59961,9315.299805,0.758650959,75.86509585,49.97554016,15.12151305,16.54374123,17.52354558,2593.316243,2.593316243,2952.18929,2.95218929,3260.125732,3.260125732,8807.148438,8.807148438,2294.289144,2.294289144,407.450236,409.2678731,409.0863953,235.6684316,-1,1,54,3.24,28.4915123,26,106.38
2019-06-04 02:45:00,1776.333333,0,3372.333333,202.34,308.92,237.6666667,2.376666667,53.52852853,2128.14,7.0938,0.74333334,0.74333334,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3370,202.2,50,92,46,-1,1,6.099999905,-1,1,22,90,45,0,0,407.4830119,409.2360942,409.2368062,26.21077092,34.3423233,36.43967692,15354.43066,15.35443066,49.99348195,0.67084376,0,0,0,0,0,-107,-107,0,0,26.86666616,26.86666616,1543.333333,92.6,3390.333333,203.42,410.3333333,411.1000061,411.1666565,55.93333308,60.56666692,61.13333257,33.13333257,0.786666671,0,-3,0,0.016666667,24889.9668,9315.299805,0.745546818,74.55468178,49.99219004,14.97596741,16.5795695,16.0680275,2551.736084,2.551736084,2955.365316,2.955365316,2866.862549,2.866862549,8404.628906,8.404628906,2035.838216,2.035838216,407.5668335,409.5741781,409.2510579,235.6800385,-1,1,54,3.24,28.33236949,26,106.58
2019-06-04 03:00:00,1780.666667,0,3359.666667,201.58,308.42,242.3333333,2.423333333,54.57957958,2181.06,7.2702,0.74333334,0.74333334,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3358,201.48,50,92,46,-1,1,6.066666603,-1,1,22,90,45,0,0,407.6128947,409.5370178,409.4914754,26.11198616,34.28776169,36.38436127,15379.76237,15.37976237,49.97602208,0.673025807,0,0,0,0,0,-107,-107,0,0,26.86666679,26.86666679,1423.333333,85.4,3381.666667,202.9,409.8999939,410.6000061,410.8999939,55.49999873,59.76666768,60.09999975,32.5,0.779999971,0,-3,0,0.016666667,24890.23372,9315.299805,0.749281883,74.92818832,49.97581482,15.06952349,16.52564176,16.37913895,2589.698079,2.589698079,2959.061605,2.959061605,2950.184408,2.950184408,8495.52181,8.49552181,2135.169434,2.135169434,408.0159912,409.7362264,409.6231588,235.8827922,-1,1,54,3.24,28.44569778,26,106.84
2019-06-04 03:15:00,1788.666667,0,3355.666667,201.34,308.66,247.3333333,2.473333333,55.70570571,2237.76,7.4592,0.75666666,0.75666666,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3352.333333,201.14,50,92,46,-1,1,6.133333206,-1,1,22,90,45,0,0,406.5499064,408.4356384,408.4990946,26.27612114,34.36994044,36.43922933,15394.05566,15.39405566,49.99039205,0.673315426,0,0,0,0,0,-107,-107,0,0,26.83333333,26.83333333,1591.333333,95.48,3379.666667,202.78,409.1000061,409.8333333,410.0333354,55.63333257,60.06666565,61.5,32.96666718,0.783333321,0,-3,0,0.016666667,24890.40039,9315.299805,0.75739638,75.73963801,49.99239985,15.03419876,16.50669924,17.16072273,2572.440755,2.572440755,2946.213542,2.946213542,3167.039958,3.167039958,8726.934896,8.726934896,2219.602173,2.219602173,406.9894104,408.7925313,408.3893534,235.1822866,-1,1,56,3.36,28.49392382,26,107.32
2019-06-04 03:30:00,1792,0,3358.666667,201.52,309.04,251.6666667,2.516666667,56.68168168,2286.9,7.623,0.75666666,0.75666666,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3363.666667,201.82,50,92,46,-1,1,6.099999905,-1,1,22,90,45,0,0,404.1867167,406.0508931,406.0308431,26.21998151,34.47252019,36.52634303,15435.00033,15.43500033,49.99448776,0.678162913,0,0,0,0,0,-107,-107,0,0,26.89999962,26.89999962,1468,88.08,3384.333333,203.06,406.4333293,407.1666667,407.3666789,55.20000076,59.93333308,60.83333333,32.56666692,0.786666671,0,-3,0,0.016666667,24890.66732,9315.299805,0.76178062,76.17806196,49.9952507,14.96055794,16.47902616,17.12527911,2549.38029,2.54938029,2945.087809,2.945087809,3164.747314,3.164747314,8650.567708,8.650567708,2208.834635,2.208834635,404.5456543,406.3350423,406.0765991,233.8638255,-1,1,56,3.36,28.58072917,26,107.52
2019-06-04 03:45:00,1786,0,3362.666667,201.76,308.92,256.3333333,2.563333333,57.73273273,2339.82,7.7994,0.783333321,0.783333321,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3359.666667,201.58,50,92,46,-1,1,6.066666762,-1,1,22.33333333,90,45,0,0,403.8572693,405.4386495,405.5831706,26.2364254,34.49465052,36.64995956,15417.94922,15.41794922,49.99549739,0.677072028,0,0,0,0,0,-107,-107,0,0,26.90000025,26.90000025,1608.666667,96.52,3372.333333,202.34,406.2666728,407.0999959,407.2666728,55.36666616,60.03333282,60.09999975,32.40000025,0.786666671,0,-3,0,0.016666667,24890.9668,9315.299805,0.761579414,76.15794142,49.99042765,14.9924593,16.49563599,17.78047434,2544.08431,2.54408431,2936.173421,2.936173421,3285.86556,3.28586556,8692.846029,8.692846029,2289.29952,2.28929952,403.9092509,405.7576396,405.6654256,233.6648102,-1,1,54,3.24,28.46257718,26,107.16
2019-06-04 04:00:00,1786.666667,0,3367.666667,202.06,309.26,261,2.61,58.78378378,2392.74,7.9758,0.783333321,0.783333321,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3366.666667,202,50,92,46,-1,1,6.099999905,-1,1,22,90,45,0,0,403.9145711,405.8877869,405.6706543,26.22158623,34.53836314,36.73571269,15435.91764,15.43591764,49.987559,0.676679591,0,0,0,0,0,-107,-107,0,0,27,27,1595.333333,95.72,3375.666667,202.54,406.3666585,407.200002,407.3333333,55.6666654,60.30000051,61.59999847,32.86666616,0.786666671,0,-3,0,0.016666667,24891.23372,9315.299805,0.751983821,75.19838214,49.98572159,15.20628103,16.66586908,16.15516726,2603.598796,2.603598796,2973.762777,2.973762777,2883.390951,2.883390951,8463.056803,8.463056803,2051.595256,2.051595256,404.2794596,406.0655518,405.8024394,233.6637675,-1,1,56,3.36,28.51080195,26,107.2
2019-06-04 04:15:00,1790,0,3373,202.38,309.78,265.6666667,2.656666667,59.83483483,2445.66,8.1522,0.779999991,0.779999991,26.29999924,-26.29999924,6.600000763,0,0,-128,-119,-59.5,0,0,1.700000048,17.77999995,-1.700000048,3372.333333,202.34,50,92,46,-1,1,6,-1,1,21.33333333,90,45,0,0,404.046875,405.975647,405.8786926,26.2138532,34.39912287,36.585186,15412.32422,15.41232422,49.98245366,0.677505056,0,0,0,0,0,-107,-107,0,0,26.86666679,26.86666679,1448.666667,86.92,3387.666667,203.26,406.4666646,407.2666728,407.5,55,59.5,61.36666616,32.56666565,0.786666671,0,-3,0,0.016666667,24891.4668,9315.299805,0.759982824,75.99828243,49.98154322,14.74193096,16.23225307,17.08488019,2503.807454,2.503807454,2880.486084,2.880486084,3159.974528,3.159974528,8549.56901,8.54956901,2226.485596,2.226485596,404.4372864,405.965332,405.9735413,233.8535309,-1,1,54,3.24,28.43123055,26,107.4
